item_type,time_interval,reliability_level,budget,units_fulfilled,unique_id,cum_units_fulfilled,incoming_demand,cum_demand,1,2,3,4,5,6,7,8,9,10,11,12
1,1,0.95,1100000,20000,43,20000,20918.86117,20918.86117,20000,918.8611699,0,0,0,0,0,0,0,0,0,0
1,2,0.95,1100000,15000,43,35000,23010.74729,43929.60846,0,14081.13883,8929.608457,0,0,0,0,0,0,0,0,0
1,3,0.95,1100000,24250,43,59250,25102.6334,69032.24186,0,0,15320.39154,9782.241861,0,0,0,0,0,0,0,0
1,4,0.95,1100000,37000,43,96250,41837.72234,110869.9642,0,0,0,27217.75814,14619.9642,0,0,0,0,0,0,0
1,5,0.95,1100000,47500,43,143750,46021.49457,156891.4588,0,0,0,0,32880.0358,13141.45877,0,0,0,0,0,0
1,6,0.95,1100000,61000,43,204750,62756.58351,219648.0423,0,0,0,0,0,47858.54123,14898.04228,0,0,0,0,0
1,7,0.95,1100000,64000,43,268750,66940.35574,286588.398,0,0,0,0,0,0,49101.95772,17838.39803,0,0,0,0
1,8,0.95,1100000,62166.66667,43,330916.6667,50205.26681,336793.6648,0,0,0,0,0,0,0,44328.26864,5876.998169,0,0,0
1,9,0.95,1100000,29416.66667,43,360333.3333,46021.49457,382815.1594,0,0,0,0,0,0,0,0,23539.6685,0,0,0
1,10,0.95,1100000,0,43,360333.3333,35562.06399,418377.2234,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0.95,1100000,0,43,360333.3333,33470.17787,451847.4013,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.95,1100000,0,43,360333.3333,33470.17787,485317.5791,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.95,1200000,20000,44,20000,20918.86117,20918.86117,20000,918.8611699,0,0,0,0,0,0,0,0,0,0
1,2,0.95,1200000,15000,44,35000,23010.74729,43929.60846,0,14081.13883,8929.608457,0,0,0,0,0,0,0,0,0
1,3,0.95,1200000,24250,44,59250,25102.6334,69032.24186,0,0,15320.39154,9782.241861,0,0,0,0,0,0,0,0
1,4,0.95,1200000,37000,44,96250,41837.72234,110869.9642,0,0,0,27217.75814,14619.9642,0,0,0,0,0,0,0
1,5,0.95,1200000,47500,44,143750,46021.49457,156891.4588,0,0,0,0,32880.0358,13141.45877,0,0,0,0,0,0
1,6,0.95,1200000,61000,44,204750,62756.58351,219648.0423,0,0,0,0,0,47858.54123,14898.04228,0,0,0,0,0
1,7,0.95,1200000,64000,44,268750,66940.35574,286588.398,0,0,0,0,0,0,49101.95772,17838.39803,0,0,0,0
1,8,0.95,1200000,64000,44,332750,50205.26681,336793.6648,0,0,0,0,0,0,0,46161.60197,4043.664836,0,0,0
1,9,0.95,1200000,46500,44,379250,46021.49457,382815.1594,0,0,0,0,0,0,0,0,42456.33516,3565.159409,0,0
1,10,0.95,1200000,16416.66667,44,395666.6667,35562.06399,418377.2234,0,0,0,0,0,0,0,0,0,12851.50726,0,0
1,11,0.95,1200000,0,44,395666.6667,33470.17787,451847.4013,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.95,1200000,0,44,395666.6667,33470.17787,485317.5791,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.95,1300000,20000,45,20000,20918.86117,20918.86117,20000,918.8611699,0,0,0,0,0,0,0,0,0,0
1,2,0.95,1300000,15000,45,35000,23010.74729,43929.60846,0,14081.13883,8929.608457,0,0,0,0,0,0,0,0,0
1,3,0.95,1300000,24250,45,59250,25102.6334,69032.24186,0,0,15320.39154,9782.241861,0,0,0,0,0,0,0,0
1,4,0.95,1300000,37000,45,96250,41837.72234,110869.9642,0,0,0,27217.75814,14619.9642,0,0,0,0,0,0,0
1,5,0.95,1300000,47500,45,143750,46021.49457,156891.4588,0,0,0,0,32880.0358,13141.45877,0,0,0,0,0,0
1,6,0.95,1300000,61000,45,204750,62756.58351,219648.0423,0,0,0,0,0,47858.54123,14898.04228,0,0,0,0,0
1,7,0.95,1300000,64000,45,268750,66940.35574,286588.398,0,0,0,0,0,0,49101.95772,17838.39803,0,0,0,0
1,8,0.95,1300000,64000,45,332750,50205.26681,336793.6648,0,0,0,0,0,0,0,46161.60197,4043.664836,0,0,0
1,9,0.95,1300000,49146.29824,45,381896.2982,46021.49457,382815.1594,0,0,0,0,0,0,0,0,45102.6334,918.8611699,0,0
1,10,0.95,1300000,35020.36843,45,416916.6667,35562.06399,418377.2234,0,0,0,0,0,0,0,0,0,34101.50726,1460.556732,0
1,11,0.95,1300000,12750,45,429666.6667,33470.17787,451847.4013,0,0,0,0,0,0,0,0,0,0,11289.44327,0
1,12,0.95,1300000,0,45,429666.6667,33470.17787,485317.5791,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.95,1400000,20000,46,20000,20918.86117,20918.86117,20000,918.8611699,0,0,0,0,0,0,0,0,0,0
1,2,0.95,1400000,15000,46,35000,23010.74729,43929.60846,0,14081.13883,8929.608457,0,0,0,0,0,0,0,0,0
1,3,0.95,1400000,24250,46,59250,25102.6334,69032.24186,0,0,15320.39154,9782.241861,0,0,0,0,0,0,0,0
1,4,0.95,1400000,37000,46,96250,41837.72234,110869.9642,0,0,0,27217.75814,14619.9642,0,0,0,0,0,0,0
1,5,0.95,1400000,47500,46,143750,46021.49457,156891.4588,0,0,0,0,32880.0358,13141.45877,0,0,0,0,0,0
1,6,0.95,1400000,61000,46,204750,62756.58351,219648.0423,0,0,0,0,0,47858.54123,14898.04228,0,0,0,0,0
1,7,0.95,1400000,64000,46,268750,66940.35574,286588.398,0,0,0,0,0,0,49101.95772,17838.39803,0,0,0,0
1,8,0.95,1400000,64000,46,332750,50205.26681,336793.6648,0,0,0,0,0,0,0,46161.60197,4043.664836,0,0,0
1,9,0.95,1400000,49146.29824,46,381896.2982,46021.49457,382815.1594,0,0,0,0,0,0,0,0,45102.6334,918.8611699,0,0
1,10,0.95,1400000,35562.06399,46,417458.3622,35562.06399,418377.2234,0,0,0,0,0,0,0,0,0,34643.20282,918.8611699,0
1,11,0.95,1400000,22840.40385,46,440298.7661,33470.17787,451847.4013,0,0,0,0,0,0,0,0,0,0,21921.54268,11548.63519
1,12,0.95,1400000,12750,46,453048.7661,33470.17787,485317.5791,0,0,0,0,0,0,0,0,0,0,0,1201.36481
1,1,0.95,1500000,20000,47,20000,20918.86117,20918.86117,20000,918.8611699,0,0,0,0,0,0,0,0,0,0
1,2,0.95,1500000,15000,47,35000,23010.74729,43929.60846,0,14081.13883,8929.608457,0,0,0,0,0,0,0,0,0
1,3,0.95,1500000,24250,47,59250,25102.6334,69032.24186,0,0,15320.39154,9782.241861,0,0,0,0,0,0,0,0
1,4,0.95,1500000,37000,47,96250,41837.72234,110869.9642,0,0,0,27217.75814,14619.9642,0,0,0,0,0,0,0
1,5,0.95,1500000,47500,47,143750,46021.49457,156891.4588,0,0,0,0,32880.0358,13141.45877,0,0,0,0,0,0
1,6,0.95,1500000,61000,47,204750,62756.58351,219648.0423,0,0,0,0,0,47858.54123,14898.04228,0,0,0,0,0
1,7,0.95,1500000,64000,47,268750,66940.35574,286588.398,0,0,0,0,0,0,49101.95772,17838.39803,0,0,0,0
1,8,0.95,1500000,64000,47,332750,50205.26681,336793.6648,0,0,0,0,0,0,0,46161.60197,4043.664836,0,0,0
1,9,0.95,1500000,49146.29824,47,381896.2982,46021.49457,382815.1594,0,0,0,0,0,0,0,0,45102.6334,918.8611699,0,0
1,10,0.95,1500000,35562.06399,47,417458.3622,35562.06399,418377.2234,0,0,0,0,0,0,0,0,0,34643.20282,918.8611699,0
1,11,0.95,1500000,33470.17787,47,450928.5401,33470.17787,451847.4013,0,0,0,0,0,0,0,0,0,0,32551.3167,918.8611699
1,12,0.95,1500000,25168.99206,47,476097.5322,33470.17787,485317.5791,0,0,0,0,0,0,0,0,0,0,0,24250.13089
1,1,0.95,1600000,20000,48,20000,20918.86117,20918.86117,20000,918.8611699,0,0,0,0,0,0,0,0,0,0
1,2,0.95,1600000,15000,48,35000,23010.74729,43929.60846,0,14081.13883,8929.608457,0,0,0,0,0,0,0,0,0
1,3,0.95,1600000,24250,48,59250,25102.6334,69032.24186,0,0,15320.39154,9782.241861,0,0,0,0,0,0,0,0
1,4,0.95,1600000,37000,48,96250,41837.72234,110869.9642,0,0,0,27217.75814,14619.9642,0,0,0,0,0,0,0
1,5,0.95,1600000,47500,48,143750,46021.49457,156891.4588,0,0,0,0,32880.0358,13141.45877,0,0,0,0,0,0
1,6,0.95,1600000,61000,48,204750,62756.58351,219648.0423,0,0,0,0,0,47858.54123,14898.04228,0,0,0,0,0
1,7,0.95,1600000,64000,48,268750,66940.35574,286588.398,0,0,0,0,0,0,49101.95772,17838.39803,0,0,0,0
1,8,0.95,1600000,64000,48,332750,50205.26681,336793.6648,0,0,0,0,0,0,0,46161.60197,4043.664836,0,0,0
1,9,0.95,1600000,49146.29824,48,381896.2982,46021.49457,382815.1594,0,0,0,0,0,0,0,0,45102.6334,918.8611699,0,0
1,10,0.95,1600000,35562.06399,48,417458.3622,35562.06399,418377.2234,0,0,0,0,0,0,0,0,0,34643.20282,918.8611699,0
1,11,0.95,1600000,33470.17787,48,450928.5401,33470.17787,451847.4013,0,0,0,0,0,0,0,0,0,0,32551.3167,918.8611699
1,12,0.95,1600000,33470.17787,48,484398.718,33470.17787,485317.5791,0,0,0,0,0,0,0,0,0,0,0,32551.3167
1,1,0.95,1700000,20000,49,20000,20918.86117,20918.86117,20000,918.8611699,0,0,0,0,0,0,0,0,0,0
1,2,0.95,1700000,15000,49,35000,23010.74729,43929.60846,0,14081.13883,8929.608457,0,0,0,0,0,0,0,0,0
1,3,0.95,1700000,24250,49,59250,25102.6334,69032.24186,0,0,15320.39154,9782.241861,0,0,0,0,0,0,0,0
1,4,0.95,1700000,37000,49,96250,41837.72234,110869.9642,0,0,0,27217.75814,14619.9642,0,0,0,0,0,0,0
1,5,0.95,1700000,47500,49,143750,46021.49457,156891.4588,0,0,0,0,32880.0358,13141.45877,0,0,0,0,0,0
1,6,0.95,1700000,61000,49,204750,62756.58351,219648.0423,0,0,0,0,0,47858.54123,14898.04228,0,0,0,0,0
1,7,0.95,1700000,64000,49,268750,66940.35574,286588.398,0,0,0,0,0,0,49101.95772,17838.39803,0,0,0,0
1,8,0.95,1700000,64000,49,332750,50205.26681,336793.6648,0,0,0,0,0,0,0,46161.60197,4043.664836,0,0,0
1,9,0.95,1700000,49146.29824,49,381896.2982,46021.49457,382815.1594,0,0,0,0,0,0,0,0,45102.6334,918.8611699,0,0
1,10,0.95,1700000,35562.06399,49,417458.3622,35562.06399,418377.2234,0,0,0,0,0,0,0,0,0,34643.20282,918.8611699,0
1,11,0.95,1700000,33470.17787,49,450928.5401,33470.17787,451847.4013,0,0,0,0,0,0,0,0,0,0,32551.3167,918.8611699
1,12,0.95,1700000,33470.17787,49,484398.718,33470.17787,485317.5791,0,0,0,0,0,0,0,0,0,0,0,32551.3167
1,1,0.95,1800000,20000,50,20000,20918.86117,20918.86117,20000,918.8611699,0,0,0,0,0,0,0,0,0,0
1,2,0.95,1800000,15000,50,35000,23010.74729,43929.60846,0,14081.13883,8929.608457,0,0,0,0,0,0,0,0,0
1,3,0.95,1800000,24250,50,59250,25102.6334,69032.24186,0,0,15320.39154,9782.241861,0,0,0,0,0,0,0,0
1,4,0.95,1800000,37000,50,96250,41837.72234,110869.9642,0,0,0,27217.75814,14619.9642,0,0,0,0,0,0,0
1,5,0.95,1800000,47500,50,143750,46021.49457,156891.4588,0,0,0,0,32880.0358,13141.45877,0,0,0,0,0,0
1,6,0.95,1800000,61000,50,204750,62756.58351,219648.0423,0,0,0,0,0,47858.54123,14898.04228,0,0,0,0,0
1,7,0.95,1800000,64000,50,268750,66940.35574,286588.398,0,0,0,0,0,0,49101.95772,17838.39803,0,0,0,0
1,8,0.95,1800000,64000,50,332750,50205.26681,336793.6648,0,0,0,0,0,0,0,46161.60197,4043.664836,0,0,0
1,9,0.95,1800000,49146.29824,50,381896.2982,46021.49457,382815.1594,0,0,0,0,0,0,0,0,45102.6334,918.8611699,0,0
1,10,0.95,1800000,35562.06399,50,417458.3622,35562.06399,418377.2234,0,0,0,0,0,0,0,0,0,34643.20282,918.8611699,0
1,11,0.95,1800000,33470.17787,50,450928.5401,33470.17787,451847.4013,0,0,0,0,0,0,0,0,0,0,32551.3167,918.8611699
1,12,0.95,1800000,33470.17787,50,484398.718,33470.17787,485317.5791,0,0,0,0,0,0,0,0,0,0,0,32551.3167
1,1,0.95,1900000,20000,51,20000,20918.86117,20918.86117,20000,918.8611699,0,0,0,0,0,0,0,0,0,0
1,2,0.95,1900000,15000,51,35000,23010.74729,43929.60846,0,14081.13883,8929.608457,0,0,0,0,0,0,0,0,0
1,3,0.95,1900000,24250,51,59250,25102.6334,69032.24186,0,0,15320.39154,9782.241861,0,0,0,0,0,0,0,0
1,4,0.95,1900000,37000,51,96250,41837.72234,110869.9642,0,0,0,27217.75814,14619.9642,0,0,0,0,0,0,0
1,5,0.95,1900000,47500,51,143750,46021.49457,156891.4588,0,0,0,0,32880.0358,13141.45877,0,0,0,0,0,0
1,6,0.95,1900000,61000,51,204750,62756.58351,219648.0423,0,0,0,0,0,47858.54123,14898.04228,0,0,0,0,0
1,7,0.95,1900000,64000,51,268750,66940.35574,286588.398,0,0,0,0,0,0,49101.95772,17838.39803,0,0,0,0
1,8,0.95,1900000,64000,51,332750,50205.26681,336793.6648,0,0,0,0,0,0,0,46161.60197,4043.664836,0,0,0
1,9,0.95,1900000,49146.29824,51,381896.2982,46021.49457,382815.1594,0,0,0,0,0,0,0,0,45102.6334,918.8611699,0,0
1,10,0.95,1900000,35562.06399,51,417458.3622,35562.06399,418377.2234,0,0,0,0,0,0,0,0,0,34643.20282,918.8611699,0
1,11,0.95,1900000,33470.17787,51,450928.5401,33470.17787,451847.4013,0,0,0,0,0,0,0,0,0,0,32551.3167,918.8611699
1,12,0.95,1900000,33470.17787,51,484398.718,33470.17787,485317.5791,0,0,0,0,0,0,0,0,0,0,0,32551.3167
